Num_Of_Room,Area,Age,Apt_Floor,Credit_Eli,Items,Num_of_Bath,Floor_basement,Floor_first floor,Floor_interstage,Floor_top floor,Heat_type_Kombi,Heat_type_Merkezi,Heat_type_Merkezi (Pay Ölçer),Usage_Boş,Usage_Kiracılı,Usage_Mülk Sahibi,Price
4,125.0,17,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1289000
4,120.0,13,8,1,0,2,0,0,1,0,1,0,0,1,0,0,2600000
3,120.0,15,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1110000
4,150.0,5,9,1,0,2,0,0,1,0,1,0,0,0,0,1,2500000
4,150.0,16,5,1,0,1,0,0,1,0,1,0,0,0,1,0,1440000
4,200.0,5,4,1,0,1,0,1,0,0,1,0,0,0,0,1,1275000
5,185.0,5,5,1,0,2,0,0,1,0,1,0,0,1,0,0,2200000
4,130.0,15,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1750000
4,125.0,6,7,1,0,1,1,0,0,0,1,0,0,1,0,0,1700000
4,150.0,7,3,1,0,2,0,0,1,0,1,0,0,0,0,1,2920000
2,85.0,33,3,1,1,1,0,1,0,0,1,0,0,0,1,0,799000
5,250.0,30,3,1,0,2,0,0,1,0,1,0,0,0,0,1,1800000
3,100.0,26,5,1,0,1,0,1,0,0,1,0,0,1,0,0,1350000
5,165.0,10,4,1,0,2,0,0,1,0,1,0,0,1,0,0,2075000
4,138.0,4,4,1,0,2,0,0,1,0,1,0,0,1,0,0,1269000
5,155.0,5,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1635000
4,148.0,20,12,1,0,2,0,0,1,0,1,0,0,0,0,1,2595000
4,135.0,5,5,1,0,1,0,0,1,0,1,0,0,1,0,0,935000
5,193.0,11,14,1,0,2,0,0,1,0,0,1,0,0,1,0,2250000
5,195.0,3,12,1,0,2,0,0,1,0,0,0,1,0,1,0,2950000
6,220.0,25,3,1,1,2,0,0,0,1,1,0,0,0,0,1,1245000
4,150.0,15,4,1,0,1,0,0,1,0,1,0,0,1,0,0,3000000
5,250.0,8,11,1,0,2,0,0,1,0,1,0,0,0,1,0,10000000
4,129.0,10,3,1,0,1,0,1,0,0,1,0,0,1,0,0,1279000
5,170.0,15,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1490000
3,105.0,5,3,1,0,1,0,1,0,0,1,0,0,0,1,0,999000
3,110.0,13,4,1,0,1,1,0,0,0,1,0,0,0,1,0,1250000
2,70.0,1,23,1,0,1,0,0,1,0,0,0,1,1,0,0,2515000
4,142.0,11,8,1,0,1,0,0,1,0,0,1,0,1,0,0,2250000
4,135.0,11,4,1,0,1,0,1,0,0,1,0,0,0,1,0,1640000
4,145.0,15,4,1,0,1,0,0,1,0,1,0,0,0,0,1,3150000
4,115.0,15,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1490000
4,115.0,17,7,1,0,1,1,0,0,0,1,0,0,0,0,1,950000
4,135.0,28,2,1,0,1,0,0,1,0,1,0,0,0,0,1,1650000
6,210.0,25,3,1,0,2,0,0,1,0,1,0,0,0,1,0,2350000
4,125.0,25,2,1,0,1,0,0,1,0,1,0,0,1,0,0,2560000
4,130.0,21,3,1,0,2,0,1,0,0,1,0,0,0,1,0,1995000
4,115.0,5,7,1,0,1,1,0,0,0,1,0,0,1,0,0,899000
4,150.0,21,6,1,0,2,0,0,1,0,1,0,0,0,1,0,3150000
4,160.0,18,6,1,0,2,0,0,1,0,1,0,0,0,0,1,2800000
4,120.0,12,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1369000
4,127.0,4,27,1,0,1,0,0,1,0,0,0,1,0,1,0,3400000
5,200.0,11,3,1,0,2,0,0,1,0,1,0,0,0,0,1,1430000
4,155.0,16,6,1,0,1,0,0,1,0,1,0,0,1,0,0,1550000
3,125.0,4,3,1,0,1,1,0,0,0,1,0,0,0,0,1,989000
4,130.0,15,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1750000
6,300.0,5,4,1,1,3,0,0,0,1,1,0,0,0,1,0,2500000
5,200.0,7,13,1,0,2,0,0,1,0,0,0,1,0,0,1,4650000
4,120.0,13,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1349000
5,150.0,4,4,1,0,1,1,0,0,0,1,0,0,0,1,0,789000
5,200.0,8,3,1,0,2,0,0,0,1,1,0,0,0,0,1,2095000
3,110.0,20,3,1,0,1,1,0,0,0,1,0,0,1,0,0,1089000
3,100.0,11,3,1,0,1,1,0,0,0,1,0,0,1,0,0,790000
4,130.0,20,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1499000
7,350.0,8,3,1,0,4,0,0,1,0,1,0,0,1,0,0,3150000
5,190.0,25,2,1,0,2,0,0,1,0,1,0,0,1,0,0,3250000
5,230.0,4,15,1,0,2,0,0,1,0,0,0,1,0,0,1,3750000
5,185.0,2,15,1,0,2,0,0,1,0,0,0,1,0,0,1,2550000
4,125.0,10,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1250000
4,120.0,15,3,1,0,2,1,0,0,0,1,0,0,0,0,1,1500000
5,200.0,1,17,1,0,2,0,0,1,0,0,0,1,1,0,0,3249000
5,210.0,19,3,1,0,2,0,0,1,0,1,0,0,0,0,1,1750000
5,190.0,6,10,1,0,2,0,0,1,0,0,0,1,0,0,1,2800000
7,230.0,10,3,1,0,2,0,0,1,0,1,0,0,0,0,1,1850000
6,250.0,12,3,1,0,2,0,0,1,0,1,0,0,0,0,1,2450000
5,220.0,7,6,1,0,2,0,0,1,0,1,0,0,0,0,1,1850000
5,182.0,2,10,1,0,2,0,0,1,0,1,0,0,1,0,0,3050000
5,210.0,4,22,1,0,2,0,0,1,0,0,0,1,1,0,0,3650000
5,170.0,3,4,1,0,2,0,0,1,0,1,0,0,0,0,1,3750000
3,97.0,31,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1280000
4,100.0,40,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1650000
5,155.0,22,2,1,0,1,0,0,1,0,1,0,0,0,1,0,2500000
3,90.0,30,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1100000
4,125.0,25,3,1,0,1,0,0,1,0,1,0,0,0,1,0,3200000
3,100.0,7,12,1,0,1,0,0,1,0,1,0,0,0,1,0,1350000
3,138.0,2,15,1,0,2,0,0,1,0,0,0,1,0,1,0,3990000
4,150.0,24,8,1,0,2,0,0,1,0,1,0,0,1,0,0,3650000
4,125.0,30,3,1,0,1,0,0,1,0,0,1,0,1,0,0,3250000
5,230.0,2,24,1,0,2,0,0,1,0,0,0,1,1,0,0,5500000
4,135.0,15,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1800000
3,90.0,25,3,1,0,1,1,0,0,0,1,0,0,1,0,0,985000
4,135.0,1,3,1,0,1,0,0,1,0,1,0,0,1,0,0,2675000
4,140.0,20,8,1,0,2,0,0,1,0,0,1,0,1,0,0,3650000
3,110.0,8,3,1,0,1,1,0,0,0,1,0,0,0,0,1,850000
5,195.0,4,15,1,0,2,0,0,1,0,0,0,1,1,0,0,2950000
4,130.0,11,5,1,0,1,0,0,1,0,1,0,0,0,1,0,1349000
7,225.0,10,7,1,0,1,0,0,1,0,1,0,0,0,0,1,2700000
8,360.0,8,12,1,0,5,0,0,1,0,0,1,0,1,0,0,11750000
4,155.0,6,8,1,0,2,0,0,1,0,1,0,0,1,0,0,2350000
3,85.0,2,17,1,0,2,0,0,1,0,0,0,1,0,0,1,3100000
4,120.0,20,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1540000
4,105.0,25,4,1,0,1,0,0,1,0,1,0,0,0,1,0,949000
4,150.0,35,3,1,0,1,0,0,1,0,0,0,1,0,1,0,2400000
4,140.0,20,4,1,0,1,0,0,1,0,0,1,0,1,0,0,2395000
4,105.0,13,4,1,0,1,0,1,0,0,1,0,0,0,1,0,850000
5,180.0,22,3,1,0,2,0,0,1,0,1,0,0,0,0,1,1500000
3,110.0,30,3,1,0,1,0,1,0,0,1,0,0,0,1,0,819000
4,130.0,10,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1690000
3,85.0,25,4,1,0,2,0,1,0,0,1,0,0,0,1,0,820000
4,125.0,26,3,1,0,1,1,0,0,0,1,0,0,1,0,0,1175000
8,300.0,8,8,1,0,2,0,0,1,0,1,0,0,1,0,0,2990000
4,130.0,20,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1680000
3,105.0,4,4,1,0,1,0,1,0,0,1,0,0,0,1,0,699000
4,130.0,14,4,1,0,1,0,0,1,0,1,0,0,0,0,1,868000
4,120.0,10,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1250000
5,340.0,20,3,1,0,2,0,0,1,0,1,0,0,1,0,0,5000000
5,210.0,15,4,1,0,2,0,0,0,1,1,0,0,0,0,1,1499000
5,250.0,1,2,1,0,3,0,0,1,0,1,0,0,1,0,0,5900000
4,135.0,25,3,1,0,1,0,0,1,0,1,0,0,0,1,0,2250000
4,135.0,35,4,1,0,1,1,0,0,0,1,0,0,0,0,1,2500000
5,250.0,8,10,1,0,2,0,0,1,0,1,0,0,1,0,0,10000000
4,120.0,8,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1850000
5,150.0,13,1,1,0,1,0,0,1,0,1,0,0,0,0,1,3000000
3,90.0,18,3,1,1,1,0,1,0,0,1,0,0,0,1,0,1600000
5,185.0,2,12,1,0,2,0,0,1,0,0,0,1,0,0,1,4750000
4,125.0,16,3,1,0,1,0,0,1,0,1,0,0,1,0,0,2200000
3,100.0,18,3,1,0,1,0,0,1,0,1,0,0,1,0,0,2100000
5,300.0,4,3,1,0,2,0,0,1,0,1,0,0,0,0,1,1800000
3,110.0,3,3,1,0,1,0,0,1,0,1,0,0,1,0,0,2149000
5,190.0,8,15,1,0,2,0,0,1,0,0,0,1,0,0,1,2650000
3,95.0,13,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1600000
7,250.0,21,3,1,0,3,0,0,1,0,1,0,0,1,0,0,3450000
5,185.0,26,4,1,0,1,0,0,1,0,1,0,0,0,1,0,4150000
4,140.0,5,9,1,0,2,0,0,1,0,1,0,0,0,0,1,2850000
6,190.0,16,2,1,0,2,0,0,1,0,0,1,0,0,1,0,3150000
4,135.0,26,3,1,0,1,0,0,1,0,1,0,0,0,1,0,2460000
4,135.0,13,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1315000
4,110.0,16,5,1,1,1,1,0,0,0,1,0,0,0,1,0,950000
4,120.0,17,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1050000
3,70.0,40,3,1,0,1,0,1,0,0,1,0,0,0,0,1,1490000
4,120.0,25,3,1,0,1,0,0,1,0,1,0,0,0,0,1,890000
4,140.0,4,3,1,0,2,0,0,1,0,1,0,0,1,0,0,1650000
5,190.0,3,16,1,0,2,0,0,1,0,0,0,1,0,1,0,3500000
4,115.0,35,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1675000
5,220.0,25,5,1,0,1,0,0,1,0,0,1,0,0,1,0,3400000
3,100.0,6,12,1,0,1,0,0,1,0,1,0,0,0,1,0,1350000
3,80.0,40,4,0,0,1,0,1,0,0,1,0,0,0,1,0,1690000
3,130.0,1,20,1,0,2,0,0,1,0,0,0,1,0,0,1,3600000
4,120.0,12,22,1,0,1,0,0,1,0,1,0,0,0,0,1,4500000
5,210.0,16,10,1,0,2,0,0,1,0,1,0,0,0,0,1,5950000
4,110.0,40,4,1,0,1,0,0,1,0,0,1,0,0,1,0,2150000
3,120.0,30,6,1,0,1,0,0,1,0,1,0,0,1,0,0,3900000
6,220.0,25,3,1,0,2,0,0,1,0,1,0,0,1,0,0,2250000
7,250.0,10,3,1,0,2,0,0,1,0,1,0,0,0,0,1,3500000
4,130.0,17,9,1,0,2,0,0,1,0,1,0,0,1,0,0,1848000
4,140.0,5,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1589000
4,130.0,23,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1049000
7,220.0,7,3,1,0,2,0,0,1,0,1,0,0,1,0,0,1618000
5,185.0,1,23,1,0,2,0,0,1,0,0,0,1,0,0,1,3899000
4,190.0,2,11,1,0,2,0,0,1,0,1,0,0,0,0,1,3349000
4,140.0,15,3,1,0,1,0,0,0,1,1,0,0,0,0,1,1630000
6,195.0,18,2,1,0,2,0,0,1,0,0,1,0,0,1,0,3150000
4,130.0,9,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1640000
3,88.0,10,3,1,0,1,0,1,0,0,1,0,0,0,0,1,950000
4,120.0,12,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1690000
6,300.0,16,3,1,0,2,0,0,0,1,1,0,0,0,1,0,1499999
5,250.0,15,3,1,0,2,0,0,1,0,1,0,0,0,0,1,1690000
4,130.0,22,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1189000
4,145.0,18,3,1,0,2,0,0,1,0,1,0,0,1,0,0,2795000
3,110.0,5,12,1,0,1,0,0,1,0,1,0,0,1,0,0,1450000
3,91.0,40,4,0,0,1,1,0,0,0,1,0,0,0,1,0,750000
5,300.0,5,6,1,0,3,0,0,1,0,1,0,0,0,0,1,5600000
6,220.0,14,3,1,0,2,0,0,1,0,1,0,0,0,0,1,1750000
5,250.0,5,13,1,0,1,0,0,1,0,0,0,1,0,0,1,4500000
3,110.0,25,4,1,1,1,0,0,1,0,1,0,0,0,0,1,635000
3,110.0,15,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1250000
5,200.0,1,17,1,0,2,0,0,1,0,0,1,0,1,0,0,3630000
6,380.0,5,4,1,0,3,0,1,0,0,1,0,0,1,0,0,7200000
6,180.0,5,4,1,0,2,0,0,1,0,1,0,0,0,0,1,1590000
4,120.0,35,7,1,0,1,0,0,1,0,1,0,0,0,1,0,1250000
2,60.0,26,3,1,0,1,1,0,0,0,0,0,1,0,1,0,950000
4,125.0,20,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1025000
4,130.0,23,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1200000
5,180.0,20,2,1,0,2,0,0,1,0,1,0,0,1,0,0,3250000
4,125.0,30,9,1,0,1,0,0,1,0,1,0,0,1,0,0,2998000
5,195.0,2,16,1,0,2,0,0,1,0,0,0,1,1,0,0,4250000
5,195.0,15,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1590000
4,125.0,3,3,1,0,1,0,0,1,0,1,0,0,1,0,0,2790000
4,140.0,25,6,1,0,1,0,0,1,0,0,1,0,1,0,0,2625000
4,120.0,8,5,1,0,1,0,1,0,0,1,0,0,0,1,0,815000
5,230.0,4,10,1,0,2,0,0,1,0,1,0,0,0,0,1,2350000
4,145.0,10,8,1,0,2,0,0,1,0,1,0,0,0,1,0,2550000
4,125.0,12,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1350000
4,120.0,20,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1175000
5,200.0,50,12,1,0,1,0,0,1,0,0,1,0,1,0,0,3600000
4,125.0,17,3,1,0,1,0,0,0,1,1,0,0,0,0,1,1400000
5,185.0,21,3,1,0,2,0,0,1,0,1,0,0,0,1,0,3200000
5,220.0,2,17,1,0,2,0,0,1,0,0,0,1,1,0,0,3250000
3,110.0,25,5,1,0,1,0,0,1,0,1,0,0,0,1,0,860000
3,110.0,4,3,1,0,1,1,0,0,0,1,0,0,0,0,1,950000
4,130.0,12,5,1,0,1,1,0,0,0,1,0,0,0,0,1,735000
4,145.0,4,3,1,0,2,0,0,1,0,1,0,0,1,0,0,1599000
4,145.0,2,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1150000
5,350.0,20,4,1,1,2,0,0,1,0,1,0,0,0,0,1,11000000
4,120.0,25,5,1,0,1,0,0,1,0,1,0,0,0,0,1,1250000
4,120.0,18,5,1,0,1,0,0,1,0,1,0,0,0,0,1,1260000
4,130.0,18,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1370000
5,190.0,5,12,1,0,1,0,0,1,0,1,0,0,1,0,0,2950000
5,250.0,8,11,1,0,2,0,0,1,0,1,0,0,0,1,0,10000000
4,140.0,11,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1399000
4,120.0,18,4,1,0,1,0,0,1,0,1,0,0,0,0,1,3315000
4,110.0,28,4,1,1,1,0,1,0,0,1,0,0,0,1,0,975000
3,85.0,2,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1570000
4,135.0,30,3,1,0,1,0,0,1,0,1,0,0,1,0,0,2500000
4,135.0,15,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1399000
3,100.0,40,4,0,0,1,0,1,0,0,1,0,0,0,1,0,1395000
4,175.0,3,8,1,0,2,0,0,1,0,1,0,0,1,0,0,1475000
4,135.0,25,4,1,0,1,0,0,1,0,1,0,0,1,0,0,2749000
4,130.0,12,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1190000
4,135.0,25,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1549000
6,300.0,17,3,1,0,2,0,0,1,0,1,0,0,1,0,0,1890000
4,134.0,10,12,1,0,1,0,0,1,0,0,1,0,0,1,0,1700000
4,142.0,10,10,1,1,1,0,0,1,0,1,0,0,1,0,0,1665000
4,140.0,10,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1550000
6,270.0,15,4,1,0,2,0,0,1,0,1,0,0,0,0,1,1799000
3,85.0,50,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1200000
4,150.0,3,6,1,0,2,0,1,0,0,1,0,0,0,0,1,748000
4,180.0,25,10,1,0,2,0,1,0,0,0,1,0,0,1,0,3600000
3,120.0,20,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1090000
4,135.0,25,4,1,0,1,0,0,0,1,1,0,0,0,0,1,1100000
4,165.0,15,3,1,0,1,0,0,1,0,1,0,0,0,0,1,3248000
4,130.0,16,3,1,0,1,0,0,0,1,1,0,0,0,1,0,1300000
4,125.0,25,2,1,0,1,0,0,1,0,1,0,0,0,1,0,2450000
5,160.0,5,3,1,0,2,0,0,1,0,1,0,0,0,0,1,2389000
6,200.0,30,4,1,0,2,0,0,1,0,1,0,0,1,0,0,1500000
6,165.0,22,3,1,0,2,0,0,1,0,1,0,0,0,1,0,3600000
4,130.0,3,5,1,0,1,0,0,1,0,1,0,0,0,1,0,2249000
4,210.0,4,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1869000
4,135.0,11,4,1,1,1,0,0,1,0,1,0,0,0,0,1,1299000
5,190.0,5,11,0,0,2,0,0,1,0,0,0,1,0,0,1,3395000
4,135.0,16,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1600000
5,140.0,12,3,1,0,1,0,1,0,0,1,0,0,0,0,1,1690000
4,125.0,20,5,1,0,1,0,0,1,0,1,0,0,1,0,0,1950000
4,135.0,17,9,1,0,2,0,0,1,0,1,0,0,0,1,0,1900000
4,130.0,16,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1985000
4,135.0,7,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1570000
4,120.0,16,3,1,0,1,0,0,0,1,1,0,0,1,0,0,1520000
3,120.0,25,3,1,0,1,0,0,0,1,1,0,0,1,0,0,1397000
4,130.0,15,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1599000
4,155.0,13,5,1,0,1,0,0,1,0,1,0,0,0,0,1,2855000
4,125.0,15,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1245000
3,90.0,15,3,1,0,1,1,0,0,0,1,0,0,1,0,0,860000
4,120.0,21,4,1,0,1,0,0,1,0,1,0,0,1,0,0,949000
5,155.0,1,3,0,0,2,0,0,1,0,1,0,0,1,0,0,2499000
6,330.0,10,8,1,0,4,0,0,1,0,1,0,0,0,1,0,1950000
4,140.0,5,5,1,0,1,0,0,1,0,1,0,0,1,0,0,1330000
4,135.0,16,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1669000
4,120.0,30,3,1,0,1,0,0,0,1,1,0,0,0,1,0,1500000
6,170.0,25,3,1,0,2,0,0,1,0,1,0,0,0,0,1,970000
3,100.0,1,3,0,0,1,0,0,1,0,1,0,0,0,1,0,1575000
4,130.0,15,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1495000
4,175.0,7,12,1,0,2,0,0,1,0,0,0,1,0,0,1,3150000
6,365.0,4,14,1,0,3,0,0,1,0,0,0,1,0,1,0,5800000
6,250.0,16,3,1,0,3,0,0,1,0,1,0,0,0,0,1,2975000
4,130.0,25,3,1,0,1,0,0,0,1,1,0,0,1,0,0,2045000
4,120.0,15,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1250000
5,180.0,8,17,1,0,2,0,1,0,0,0,0,1,1,0,0,2970000
3,85.0,40,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1500000
5,180.0,7,4,1,0,2,0,0,1,0,1,0,0,0,0,1,1600000
4,115.0,30,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1200000
4,125.0,11,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1320000
5,256.0,1,13,1,0,1,0,0,1,0,1,0,0,0,0,1,3499000
4,120.0,5,3,1,0,1,0,1,0,0,1,0,0,1,0,0,699000
7,320.0,4,14,1,0,2,0,0,1,0,1,0,0,0,1,0,3459000
4,115.0,15,3,1,0,1,0,1,0,0,1,0,0,0,0,1,1230000
4,185.0,25,7,1,0,2,0,0,1,0,1,0,0,0,0,1,4100000
4,135.0,28,3,1,0,1,0,0,1,0,0,1,0,0,0,1,2749000
4,150.0,10,4,1,0,1,0,0,1,0,1,0,0,0,0,1,2350000
4,120.0,25,3,1,0,1,0,1,0,0,1,0,0,1,0,0,2300000
4,135.0,15,3,1,1,1,0,0,1,0,1,0,0,1,0,0,1590000
4,120.0,15,3,1,1,1,0,0,1,0,1,0,0,1,0,0,1365000
4,130.0,25,3,1,0,1,0,0,1,0,1,0,0,1,0,0,2580000
4,140.0,5,12,1,0,2,0,0,1,0,0,0,1,0,0,1,3100000
4,120.0,20,4,1,0,1,1,0,0,0,1,0,0,0,0,1,984000
4,165.0,4,12,1,0,2,0,0,1,0,1,0,0,1,0,0,2575000
4,130.0,17,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1460000
5,260.0,13,3,1,0,2,0,0,1,0,1,0,0,0,0,1,3100000
4,135.0,12,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1450000
6,280.0,5,4,1,0,2,0,0,1,0,1,0,0,0,0,1,2500000
4,135.0,1,3,1,0,2,0,0,1,0,1,0,0,0,0,1,1950000
5,200.0,4,10,1,0,2,0,0,1,0,0,1,0,1,0,0,3150000
5,185.0,1,8,1,0,3,0,0,1,0,1,0,0,0,0,1,5100000
4,120.0,5,12,1,0,1,0,0,1,0,0,0,1,0,0,1,1659000
4,125.0,6,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1230000
6,350.0,4,31,1,0,3,0,0,1,0,0,0,1,0,0,1,7300000
4,125.0,17,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1800000
3,85.0,50,5,1,0,1,0,0,1,0,1,0,0,0,1,0,805000
5,210.0,26,3,1,0,2,0,0,1,0,0,1,0,0,1,0,3400000
3,80.0,35,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1825000
4,105.0,13,3,1,0,1,1,0,0,0,1,0,0,1,0,0,890000
4,130.0,8,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1050000
4,160.0,11,8,0,0,2,0,0,1,0,1,0,0,0,1,0,1575000
4,149.0,12,4,1,0,1,0,0,1,0,1,0,0,0,0,1,3650000
3,100.0,27,4,1,0,1,0,0,1,0,0,1,0,0,0,1,2100000
5,185.0,4,3,1,0,2,0,1,0,0,1,0,0,0,0,1,2100000
4,120.0,18,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1250000
4,135.0,30,9,1,0,1,0,0,1,0,0,1,0,0,0,1,2650000
4,125.0,29,2,1,0,1,0,0,1,0,1,0,0,0,0,1,2075000
4,120.0,7,4,1,1,1,0,0,1,0,1,0,0,0,0,1,1535000
4,160.0,2,13,1,0,2,0,0,1,0,0,0,1,1,0,0,3500000
4,100.0,30,2,1,0,1,0,0,1,0,1,0,0,0,0,1,1685000
4,140.0,15,8,1,0,2,0,0,1,0,1,0,0,0,1,0,2800000
4,115.0,28,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1550000
4,145.0,4,3,1,1,2,0,0,0,1,1,0,0,1,0,0,1899000
4,165.0,5,8,1,0,2,0,0,1,0,0,0,1,0,0,1,2970000
4,115.0,20,4,1,0,1,0,1,0,0,1,0,0,1,0,0,860000
4,135.0,30,3,1,0,1,0,0,1,0,1,0,0,1,0,0,2749000
4,135.0,8,6,1,0,1,0,0,1,0,1,0,0,1,0,0,1525000
4,175.0,7,14,1,0,2,0,0,1,0,0,0,1,1,0,0,2650000
4,135.0,11,5,1,0,1,0,0,1,0,1,0,0,0,1,0,1550000
5,192.0,12,14,1,0,2,0,0,1,0,0,1,0,0,0,1,2550000
4,185.0,3,8,1,0,2,0,0,1,0,1,0,0,1,0,0,1450000
4,150.0,12,4,1,0,1,0,0,1,0,1,0,0,0,0,1,2550000
4,125.0,6,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1599000
3,105.0,40,4,0,0,1,0,0,1,0,1,0,0,0,0,1,1650000
4,105.0,26,4,1,0,1,0,0,0,1,1,0,0,0,1,0,2460000
4,125.0,16,3,1,1,1,0,0,1,0,1,0,0,0,0,1,1349000
4,110.0,25,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1750000
4,120.0,14,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1520000
4,110.0,7,4,1,0,1,0,0,1,0,1,0,0,0,1,0,6200000
2,74.0,4,25,1,0,1,0,0,1,0,0,0,1,0,1,0,2550000
4,140.0,15,9,1,0,2,0,1,0,0,1,0,0,0,0,1,2300000
3,85.0,25,3,1,0,1,1,0,0,0,1,0,0,1,0,0,929000
5,220.0,2,11,1,0,2,0,0,1,0,0,0,1,0,0,1,4950000
4,130.0,20,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1949000
4,125.0,5,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1349000
4,130.0,35,3,1,1,1,0,1,0,0,0,1,0,0,0,1,2750000
4,110.0,25,3,1,0,1,0,0,1,0,1,0,0,1,0,0,775000
4,130.0,13,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1550000
4,130.0,11,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1369000
4,140.0,10,9,0,0,2,0,0,1,0,1,0,0,1,0,0,1519000
4,110.0,30,4,0,0,1,0,0,1,0,0,1,0,0,1,0,2419000
9,450.0,2,14,1,0,3,0,0,1,0,0,0,1,1,0,0,7000000
4,145.0,18,4,1,0,1,0,0,1,0,1,0,0,0,1,0,2800000
3,100.0,5,3,1,0,1,0,1,0,0,1,0,0,0,0,1,1100000
5,175.0,4,4,1,0,2,0,1,0,0,1,0,0,1,0,0,1470000
4,120.0,20,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1485000
5,175.0,15,3,1,0,2,0,0,0,1,1,0,0,0,0,1,1380000
4,100.0,25,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1125000
3,90.0,40,3,1,0,1,0,1,0,0,0,1,0,0,1,0,1750000
5,300.0,50,4,1,0,2,0,0,1,0,0,1,0,1,0,0,8750000
4,145.0,25,3,1,0,1,0,0,1,0,1,0,0,0,0,1,3150000
5,195.0,8,16,1,0,2,0,0,1,0,1,0,0,0,0,1,6750000
4,115.0,10,4,1,0,1,0,1,0,0,1,0,0,0,0,1,830000
4,110.0,15,3,1,0,1,0,1,0,0,1,0,0,1,0,0,1115000
4,95.0,30,3,1,0,1,1,0,0,0,1,0,0,1,0,0,995000
4,130.0,15,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1519000
